id,timestamp,season,holiday,workingday,weather,temp,temp_feel,humidity,windspeed,demand
1768,19-04-2017 13:00,summer,No,Yes,Mist,22.14,25.76,68,15.0013,4.8598
1769,19-04-2017 14:00,summer,No,Yes,Mist,22.14,25.76,64,12.998,4.6728
1770,19-04-2017 15:00,summer,No,Yes,Mist,,25.76,65,11.0014,4.8442
1771,19-04-2017 16:00,summer,No,Yes,Clear or partly cloudy,22.96,,52,19.9995,5.2575
1772,19-04-2017 17:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,60,7.0015,6.0186
1773,19-04-2017 18:00,summer,No,Yes,Mist,22.14,25.76,64,8.9981,6.0426
1774,19-04-2017 19:00,summer,No,Yes,Mist,20.5,24.24,72,12.998,5.6204
1775,19-04-2017 20:00,summer,No,Yes,Mist,,24.24,72,15.0013,5.124
1776,19-04-2017 21:00,summer,No,Yes,Mist,20.5,24.24,72,8.9981,4.804
1777,19-04-2017 22:00,summer,No,Yes,Clear or partly cloudy,19.68,23.485,77,6.0032,4.7185
1778,19-04-2017 23:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,88,6.0032,3.9512
1779,01-05-2017 00:00,summer,No,No,Clear or partly cloudy,,21.21,67,6.0032,4.5643
1780,01-05-2017 01:00,summer,No,No,Clear or partly cloudy,17.22,21.21,69,7.0015,4.0775
1781,01-05-2017 02:00,summer,No,No,Clear or partly cloudy,17.22,21.21,77,7.0015,3.912
1782,01-05-2017 03:00,summer,No,No,Clear or partly cloudy,16.4,,82,7.0015,3.1355
1783,01-05-2017 04:00,summer,No,No,Clear or partly cloudy,16.4,20.455,76,7.0015,2.8332
1784,01-05-2017 05:00,summer,No,No,Clear or partly cloudy,16.4,20.455,82,6.0032,2.3026
1785,01-05-2017 06:00,summer,No,No,Mist,16.4,20.455,82,6.0032,2.5649
1786,01-05-2017 07:00,summer,No,No,Mist,17.22,21.21,77,6.0032,3.4965
1787,01-05-2017 08:00,summer,No,No,Mist,,21.97,77,8.9981,4.0775
1788,01-05-2017 09:00,summer,No,No,Mist,18.86,22.725,72,8.9981,4.9488
1789,01-05-2017 10:00,summer,No,No,Mist,,23.485,63,12.998,5.5759
1790,01-05-2017 11:00,summer,No,No,Clear or partly cloudy,,22.725,82,7.0015,5.5215
1791,01-05-2017 12:00,summer,No,No,Mist,,23.485,77,7.0015,5.6384
1792,01-05-2017 13:00,summer,No,No,Mist,20.5,24.24,63,11.0014,5.8051
1793,01-05-2017 14:00,summer,No,No,Mist,20.5,24.24,68,7.0015,5.4723
1794,01-05-2017 15:00,summer,No,No,Mist,20.5,24.24,72,0,5.5835
1795,01-05-2017 16:00,summer,No,No,Mist,,24.24,72,12.998,5.366
1796,01-05-2017 17:00,summer,No,No,Mist,19.68,23.485,82,16.9979,5.2781
1797,01-05-2017 18:00,summer,No,No,Mist,18.86,22.725,82,6.0032,5.0689
1798,01-05-2017 19:00,summer,No,No,Mist,18.86,22.725,84,7.0015,5.1818
1799,01-05-2017 20:00,summer,No,No,Mist,18.86,22.725,82,0,4.7958
1800,01-05-2017 21:00,summer,No,No,Mist,18.86,22.725,82,0,4.654
1801,01-05-2017 22:00,summer,No,No,Mist,18.86,22.725,82,0,4.6052
1802,01-05-2017 23:00,summer,No,No,Clear or partly cloudy,18.86,22.725,77,12.998,4.9836
1803,02-05-2017 00:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,72,8.9981,5.1761
1804,02-05-2017 01:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,72,8.9981,4.7362
1805,02-05-2017 02:00,summer,No,Yes,Mist,18.04,21.97,77,15.0013,3.5553
1806,02-05-2017 03:00,summer,No,Yes,Clear or partly cloudy,18.04,21.97,77,8.9981,2.7726
1807,02-05-2017 04:00,summer,No,Yes,Clear or partly cloudy,,21.97,77,11.0014,2.8332
1808,02-05-2017 05:00,summer,No,Yes,Mist,,21.97,77,8.9981,2.9957
1809,02-05-2017 06:00,summer,No,Yes,Clear or partly cloudy,,21.97,88,7.0015,4.1271
1810,02-05-2017 07:00,summer,No,Yes,Mist,18.86,22.725,82,22.0028,5.3423
1811,02-05-2017 08:00,summer,No,Yes,Mist,19.68,23.485,77,15.0013,5.9162
1812,02-05-2017 09:00,summer,No,Yes,Mist,20.5,24.24,77,19.0012,5.1475
1813,02-05-2017 10:00,summer,No,Yes,Mist,22.14,25.76,77,15.0013,4.6821
1814,02-05-2017 11:00,summer,No,Yes,Clear or partly cloudy,23.78,27.275,73,19.9995,4.8675
1815,02-05-2017 12:00,summer,No,Yes,Clear or partly cloudy,25.42,30.305,69,15.0013,5.2311
1816,02-05-2017 13:00,summer,No,Yes,Mist,25.42,30.305,69,12.998,5.1358
1817,02-05-2017 14:00,summer,No,Yes,Clear or partly cloudy,26.24,30.305,69,15.0013,5.1985
1818,02-05-2017 15:00,summer,No,Yes,Clear or partly cloudy,27.06,31.06,61,12.998,5.0434
1819,02-05-2017 16:00,summer,No,Yes,Clear or partly cloudy,27.06,31.06,61,15.0013,5.5947
1820,02-05-2017 17:00,summer,No,Yes,Clear or partly cloudy,27.06,31.06,65,12.998,6.286
1821,02-05-2017 18:00,summer,No,Yes,Mist,26.24,30.305,65,12.998,6.25
1822,02-05-2017 19:00,summer,No,Yes,Mist,25.42,30.305,69,8.9981,5.7494
1823,02-05-2017 20:00,summer,No,Yes,Mist,25.42,30.305,69,8.9981,5.3845
1824,02-05-2017 21:00,summer,No,Yes,Mist,24.6,29.545,73,7.0015,5.4467
1825,02-05-2017 22:00,summer,No,Yes,Mist,24.6,29.545,73,0,4.8283
1826,02-05-2017 23:00,summer,No,Yes,Mist,22.96,26.515,83,12.998,4.1589
1827,03-05-2017 00:00,summer,No,Yes,Mist,22.96,26.515,83,15.0013,2.7726
1828,03-05-2017 01:00,summer,No,Yes,Mist,22.96,,78,16.9979,2.6391
1829,03-05-2017 02:00,summer,No,Yes,Mist,,26.515,78,16.9979,1.6094
1830,03-05-2017 03:00,summer,No,Yes,Clear or partly cloudy,22.14,25.76,83,19.0012,0.6931
1831,03-05-2017 04:00,summer,No,Yes,Clear or partly cloudy,21.32,25,88,15.0013,1.3863
1832,03-05-2017 05:00,summer,No,Yes,Clear or partly cloudy,,25,88,8.9981,2.6391
1833,03-05-2017 06:00,summer,No,Yes,Mist,21.32,25,94,11.0014,4.6913
1834,03-05-2017 07:00,summer,No,Yes,Mist,22.14,25.76,88,15.0013,5.5797
1835,03-05-2017 08:00,summer,No,Yes,Mist,22.96,26.515,83,19.0012,6.1291
1836,03-05-2017 09:00,summer,No,Yes,Mist,24.6,28.79,78,23.9994,5.2257
1837,03-05-2017 10:00,summer,No,Yes,Mist,26.24,30.305,69,23.9994,4.8442
1838,03-05-2017 11:00,summer,No,Yes,Mist,27.06,31.06,65,22.0028,4.9416
1839,03-05-2017 12:00,summer,No,Yes,Mist,27.88,31.82,61,32.9975,5.3799
1840,03-05-2017 13:00,summer,No,Yes,Mist,28.7,32.575,58,40.9973,5.2679
1841,03-05-2017 14:00,summer,No,Yes,Mist,28.7,32.575,58,35.0008,5.0626
1842,03-05-2017 15:00,summer,No,Yes,Mist,28.7,32.575,58,30.0026,5.037
1843,03-05-2017 16:00,summer,No,Yes,Clear or partly cloudy,29.52,33.335,54,31.0009,5.6021
1844,03-05-2017 17:00,summer,No,Yes,Clear or partly cloudy,28.7,32.575,54,31.0009,6.248
1845,03-05-2017 18:00,summer,No,Yes,Clear or partly cloudy,28.7,32.575,48,27.9993,6.2989
1846,03-05-2017 19:00,summer,No,Yes,Clear or partly cloudy,,31.82,57,23.9994,5.8999
1847,03-05-2017 20:00,summer,No,Yes,Clear or partly cloudy,27.06,31.06,61,12.998,5.6699
1848,03-05-2017 21:00,summer,No,Yes,Mist,26.24,31.06,61,30.0026,5.4161
1849,03-05-2017 22:00,summer,No,Yes,Mist,23.78,27.275,60,26.0027,4.7274
1850,03-05-2017 23:00,summer,No,Yes,Mist,22.96,26.515,68,22.0028,4.1271
1851,04-05-2017 00:00,summer,No,Yes,Light snow or rain,21.32,25,77,11.0014,3.2958
1852,04-05-2017 01:00,summer,No,Yes,Light snow or rain,20.5,24.24,82,19.0012,1.9459
1853,04-05-2017 02:00,summer,No,Yes,Light snow or rain,20.5,24.24,82,19.0012,1.3863
1854,04-05-2017 03:00,summer,No,Yes,Light snow or rain,17.22,21.21,88,35.0008,0
1855,04-05-2017 04:00,summer,No,Yes,Light snow or rain,15.58,19.695,94,22.0028,1.0986
1856,04-05-2017 05:00,summer,No,Yes,Light snow or rain,,16.665,87,22.0028,2.1972
1857,04-05-2017 06:00,summer,No,Yes,Light snow or rain,13.94,15.15,93,26.0027,3.0445
1858,04-05-2017 07:00,summer,No,Yes,Light snow or rain,13.94,,93,23.9994,3.9512
1859,04-05-2017 08:00,summer,No,Yes,Light snow or rain,13.94,15.15,93,26.0027,4.3694
1860,04-05-2017 09:00,summer,No,Yes,Light snow or rain,,15.15,93,23.9994,3.6889
1861,04-05-2017 10:00,summer,No,Yes,Mist,13.94,15.91,93,19.0012,3.434
1862,04-05-2017 11:00,summer,No,Yes,Clear or partly cloudy,16.4,20.455,82,22.0028,4.2767
1863,04-05-2017 12:00,summer,No,Yes,Mist,,21.97,62,23.9994,4.8203
1864,04-05-2017 13:00,summer,No,Yes,Mist,18.86,22.725,59,30.0026,4.9628
1865,04-05-2017 14:00,summer,No,Yes,Clear or partly cloudy,20.5,24.24,51,26.0027,4.6728
1866,04-05-2017 15:00,summer,No,Yes,Clear or partly cloudy,19.68,23.485,51,27.9993,4.8598
1867,04-05-2017 16:00,summer,No,Yes,Clear or partly cloudy,,24.24,45,31.0009,5.273
1868,04-05-2017 17:00,summer,No,Yes,Clear or partly cloudy,16.4,20.455,71,16.9979,6.0162
1869,04-05-2017 18:00,summer,No,Yes,Clear or partly cloudy,17.22,21.21,67,16.9979,5.9814
1870,04-05-2017 19:00,summer,No,Yes,Clear or partly cloudy,17.22,21.21,58,23.9994,5.6904
1871,04-05-2017 20:00,summer,No,Yes,Clear or partly cloudy,16.4,20.455,62,22.0028,5.2523
1872,04-05-2017 21:00,summer,No,Yes,Clear or partly cloudy,16.4,20.455,62,11.0014,5.0106
1873,04-05-2017 22:00,summer,No,Yes,Clear or partly cloudy,15.58,19.695,62,15.0013,4.4886
1874,04-05-2017 23:00,summer,No,Yes,Clear or partly cloudy,14.76,17.425,62,15.0013,4.0431
1875,05-05-2017 00:00,summer,No,Yes,Clear or partly cloudy,14.76,17.425,66,12.998,3.2958
1876,05-05-2017 01:00,summer,No,Yes,Clear or partly cloudy,,16.665,71,12.998,2.3026
1877,05-05-2017 02:00,summer,No,Yes,Clear or partly cloudy,,15.91,66,15.0013,1.6094
1878,05-05-2017 03:00,summer,No,Yes,Clear or partly cloudy,13.94,15.91,66,16.9979,1.3863
1879,05-05-2017 04:00,summer,No,Yes,Clear or partly cloudy,13.94,15.91,66,16.9979,1.9459
1880,05-05-2017 05:00,summer,No,Yes,Clear or partly cloudy,13.94,15.91,66,16.9979,3.4012
1881,05-05-2017 06:00,summer,No,Yes,Clear or partly cloudy,13.94,15.91,66,16.9979,4.4886
1882,05-05-2017 07:00,summer,No,Yes,Clear or partly cloudy,15.58,19.695,58,16.9979,5.6021
1883,05-05-2017 08:00,summer,No,Yes,Clear or partly cloudy,,21.21,50,16.9979,6.0868
1884,05-05-2017 09:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,44,19.0012,5.2149
1885,05-05-2017 10:00,summer,No,Yes,Clear or partly cloudy,20.5,24.24,39,19.0012,4.852
1886,05-05-2017 11:00,summer,No,Yes,Clear or partly cloudy,21.32,25,36,30.0026,4.9972
1887,05-05-2017 12:00,summer,No,Yes,Clear or partly cloudy,21.32,25,34,23.9994,5.2781
1888,05-05-2017 13:00,summer,No,Yes,Clear or partly cloudy,22.14,25.76,30,39.0007,5.2575
1889,05-05-2017 14:00,summer,No,Yes,Clear or partly cloudy,22.14,25.76,28,30.0026,5.037
1890,05-05-2017 15:00,summer,No,Yes,Clear or partly cloudy,,26.515,26,32.9975,4.9904
1891,05-05-2017 16:00,summer,No,Yes,Clear or partly cloudy,23.78,27.275,24,27.9993,5.5947
1892,05-05-2017 17:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,26,26.0027,6.2785
1893,05-05-2017 18:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,26,19.0012,6.2538
1894,05-05-2017 19:00,summer,No,Yes,Clear or partly cloudy,22.14,25.76,28,15.0013,5.8889
1895,05-05-2017 20:00,summer,No,Yes,Clear or partly cloudy,20.5,24.24,34,11.0014,5.553
1896,05-05-2017 21:00,summer,No,Yes,Clear or partly cloudy,20.5,24.24,36,12.998,5.193
1897,05-05-2017 22:00,summer,No,Yes,Clear or partly cloudy,19.68,23.485,39,12.998,5.1059
1898,05-05-2017 23:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,41,12.998,4.7449
1899,06-05-2017 00:00,summer,No,Yes,Clear or partly cloudy,18.04,21.97,44,,4.0254
1900,06-05-2017 01:00,summer,No,Yes,Clear or partly cloudy,,20.455,62,11.0014,3.4657
1901,06-05-2017 02:00,summer,No,Yes,Clear or partly cloudy,15.58,19.695,62,7.0015,2.7726
1902,06-05-2017 03:00,summer,No,Yes,Clear or partly cloudy,,18.18,71,7.0015,2.1972
1903,06-05-2017 04:00,summer,No,Yes,Clear or partly cloudy,14.76,18.18,71,7.0015,0
1904,06-05-2017 05:00,summer,No,Yes,Clear or partly cloudy,13.94,17.425,81,7.0015,2.7726
1905,06-05-2017 06:00,summer,No,Yes,Clear or partly cloudy,14.76,18.18,81,6.0032,4.4067
1906,06-05-2017 07:00,summer,No,Yes,Clear or partly cloudy,16.4,20.455,82,0,5.4027
1907,06-05-2017 08:00,summer,No,Yes,Clear or partly cloudy,17.22,21.21,77,16.9979,6.1092
1908,06-05-2017 09:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,67,19.0012,5.2364
1909,06-05-2017 10:00,summer,No,Yes,Mist,22.14,25.76,49,,4.8442
1910,06-05-2017 11:00,summer,No,Yes,Mist,,25.76,49,22.0028,5.1059
1911,06-05-2017 12:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,49,23.9994,5.5053
1912,06-05-2017 13:00,summer,No,Yes,Clear or partly cloudy,23.78,27.275,40,22.0028,5.5334
1913,06-05-2017 14:00,summer,No,Yes,Clear or partly cloudy,24.6,31.06,40,30.0026,5.3613
1914,06-05-2017 15:00,summer,No,Yes,Clear or partly cloudy,,31.06,38,26.0027,5.5607
1915,06-05-2017 16:00,summer,No,Yes,Clear or partly cloudy,24.6,31.06,40,16.9979,5.8406
1916,06-05-2017 17:00,summer,No,Yes,Clear or partly cloudy,23.78,27.275,40,23.9994,6.3154
1917,06-05-2017 18:00,summer,No,Yes,Light snow or rain,22.14,25.76,52,23.9994,6.1527
1918,06-05-2017 19:00,summer,No,Yes,Light snow or rain,22.14,25.76,52,23.9994,5.6768
1919,06-05-2017 20:00,summer,No,Yes,Clear or partly cloudy,21.32,25,48,7.0015,5.247
1920,06-05-2017 21:00,summer,No,Yes,Clear or partly cloudy,19.68,23.485,67,8.9981,5.0239
1921,06-05-2017 22:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,72,15.0013,5.0173
1922,06-05-2017 23:00,summer,No,Yes,Clear or partly cloudy,18.04,21.97,82,8.9981,4.7875
1923,07-05-2017 00:00,summer,No,No,Clear or partly cloudy,17.22,21.21,82,8.9981,4.4543
1924,07-05-2017 01:00,summer,No,No,Clear or partly cloudy,17.22,21.21,82,7.0015,4.0604
1925,07-05-2017 02:00,summer,No,No,Clear or partly cloudy,17.22,21.21,82,6.0032,3.9512
1926,07-05-2017 03:00,summer,No,No,Clear or partly cloudy,17.22,21.21,77,6.0032,2.8904
1927,07-05-2017 04:00,summer,No,No,Clear or partly cloudy,16.4,20.455,82,7.0015,1.6094
1928,07-05-2017 05:00,summer,No,No,Clear or partly cloudy,18.86,22.725,59,8.9981,1.9459
1929,07-05-2017 06:00,summer,No,No,Clear or partly cloudy,17.22,21.21,77,6.0032,2.5649
1930,07-05-2017 07:00,summer,No,No,Clear or partly cloudy,19.68,23.485,59,0,3.6889
1931,07-05-2017 08:00,summer,No,No,Clear or partly cloudy,21.32,25,52,12.998,4.7449
1932,07-05-2017 09:00,summer,No,No,Clear or partly cloudy,,25.76,49,19.0012,5.3845
1933,07-05-2017 10:00,summer,No,No,Clear or partly cloudy,22.96,26.515,49,19.9995,5.6971
1934,07-05-2017 11:00,summer,No,No,Clear or partly cloudy,22.96,26.515,43,0,5.8493
1935,07-05-2017 12:00,summer,No,No,Clear or partly cloudy,24.6,31.06,40,12.998,5.9216
1936,07-05-2017 13:00,summer,No,No,Clear or partly cloudy,24.6,31.06,35,19.0012,6.0776
1937,07-05-2017 14:00,summer,No,No,Light snow or rain,24.6,31.06,35,11.0014,5.9349
1938,07-05-2017 15:00,summer,No,No,Clear or partly cloudy,24.6,31.06,38,16.9979,5.9349
1939,07-05-2017 16:00,summer,No,No,Clear or partly cloudy,,31.06,38,12.998,5.8348
1940,07-05-2017 17:00,summer,No,No,Clear or partly cloudy,23.78,27.275,40,15.0013,5.8693
1941,07-05-2017 18:00,summer,No,No,Clear or partly cloudy,23.78,27.275,37,11.0014,5.6664
1942,07-05-2017 19:00,summer,No,No,Clear or partly cloudy,,26.515,43,12.998,5.5872
1943,07-05-2017 20:00,summer,No,No,Clear or partly cloudy,22.96,26.515,43,8.9981,5.3891
1944,07-05-2017 21:00,summer,No,No,Clear or partly cloudy,22.14,25.76,49,15.0013,5.204
1945,07-05-2017 22:00,summer,No,No,Clear or partly cloudy,,25.76,49,12.998,4.7875
1946,07-05-2017 23:00,summer,No,No,Clear or partly cloudy,20.5,24.24,59,7.0015,4.7791
1947,08-05-2017 00:00,summer,No,No,Mist,20.5,24.24,59,7.0015,4.6052
1948,08-05-2017 01:00,summer,No,No,Mist,21.32,25,55,0,4.1589
1949,08-05-2017 02:00,summer,No,No,Clear or partly cloudy,19.68,23.485,63,,4.0775
1950,08-05-2017 03:00,summer,No,No,Clear or partly cloudy,18.86,22.725,72,6.0032,3.434
1951,08-05-2017 04:00,summer,No,No,Clear or partly cloudy,17.22,21.21,82,0,2.3026
1952,08-05-2017 05:00,summer,No,No,Mist,18.04,21.97,77,0,1.6094
1953,08-05-2017 06:00,summer,No,No,Mist,18.04,21.97,82,0,1.7918
1954,08-05-2017 07:00,summer,No,No,Mist,18.86,22.725,82,0,3.1355
1955,08-05-2017 08:00,summer,No,No,Clear or partly cloudy,21.32,25,63,8.9981,4.4543
1956,08-05-2017 09:00,summer,No,No,Clear or partly cloudy,22.96,26.515,52,15.0013,5.0752
1957,08-05-2017 10:00,summer,No,No,Clear or partly cloudy,23.78,27.275,49,8.9981,5.4972
1958,08-05-2017 11:00,summer,No,No,Clear or partly cloudy,23.78,27.275,49,6.0032,5.8289
1959,08-05-2017 12:00,summer,No,No,Clear or partly cloudy,24.6,31.06,46,6.0032,5.9454
1960,08-05-2017 13:00,summer,No,No,Clear or partly cloudy,24.6,31.06,49,8.9981,5.9661
1961,08-05-2017 14:00,summer,No,No,Clear or partly cloudy,,31.06,49,0,5.9026
1962,08-05-2017 15:00,summer,No,No,Clear or partly cloudy,24.6,31.06,49,0,5.8805
1963,08-05-2017 16:00,summer,No,No,Clear or partly cloudy,24.6,31.06,46,7.0015,5.9532
1964,08-05-2017 17:00,summer,No,No,Light snow or rain,23.78,27.275,49,19.0012,5.8608
1965,08-05-2017 18:00,summer,No,No,Clear or partly cloudy,23.78,27.275,49,0,5.591
1966,08-05-2017 19:00,summer,No,No,Clear or partly cloudy,22.96,,64,0,5.4765
1967,08-05-2017 20:00,summer,No,No,Clear or partly cloudy,21.32,25,77,8.9981,5.1591
1968,08-05-2017 21:00,summer,No,No,Clear or partly cloudy,21.32,25,77,6.0032,4.8442
1969,08-05-2017 22:00,summer,No,No,Clear or partly cloudy,20.5,24.24,88,6.0032,4.7449
1970,08-05-2017 23:00,summer,No,No,Clear or partly cloudy,18.86,22.725,88,6.0032,3.912
1971,09-05-2017 00:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,82,6.0032,3.9703
1972,09-05-2017 01:00,summer,No,Yes,Clear or partly cloudy,18.04,21.97,88,0,3.4965
1973,09-05-2017 02:00,summer,No,Yes,Clear or partly cloudy,18.04,21.97,94,0,2.0794
1974,09-05-2017 03:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,82,6.0032,1.9459
1975,09-05-2017 04:00,summer,No,Yes,Clear or partly cloudy,17.22,21.21,82,11.0014,1.3863
1976,09-05-2017 05:00,summer,No,Yes,Clear or partly cloudy,,21.21,77,11.0014,3.1355
1977,09-05-2017 06:00,summer,No,Yes,Clear or partly cloudy,18.04,21.97,72,16.9979,4.4886
1978,09-05-2017 07:00,summer,No,Yes,Clear or partly cloudy,19.68,23.485,63,16.9979,5.4681
1979,09-05-2017 08:00,summer,No,Yes,Clear or partly cloudy,,25,55,15.0013,5.9243
1980,09-05-2017 09:00,summer,No,Yes,Clear or partly cloudy,22.14,25.76,56,11.0014,5.1818
1981,09-05-2017 10:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,52,12.998,4.7791
1982,09-05-2017 11:00,summer,No,Yes,Clear or partly cloudy,24.6,31.06,46,15.0013,4.8283
1983,09-05-2017 12:00,summer,No,Yes,Clear or partly cloudy,24.6,31.06,43,12.998,5.273
1984,09-05-2017 13:00,summer,No,Yes,Clear or partly cloudy,25.42,31.06,38,19.0012,5.1591
1985,09-05-2017 14:00,summer,No,Yes,Clear or partly cloudy,25.42,31.06,41,15.0013,5.0876
1986,09-05-2017 15:00,summer,No,Yes,Clear or partly cloudy,25.42,31.06,41,15.0013,5.2933
1987,09-05-2017 16:00,summer,No,Yes,Clear or partly cloudy,26.24,31.06,38,15.0013,5.717
1988,09-05-2017 17:00,summer,No,Yes,Clear or partly cloudy,25.42,31.06,38,16.9979,6.3936
1989,09-05-2017 18:00,summer,No,Yes,Clear or partly cloudy,25.42,31.06,38,19.9995,6.2615
1990,09-05-2017 19:00,summer,No,Yes,Clear or partly cloudy,23.78,27.275,43,,5.9506
1991,09-05-2017 20:00,summer,No,Yes,Clear or partly cloudy,22.14,25.76,49,12.998,5.4765
1992,09-05-2017 21:00,summer,No,Yes,Clear or partly cloudy,21.32,25,59,8.9981,5.0499
1993,09-05-2017 22:00,summer,No,Yes,Clear or partly cloudy,21.32,25,68,6.0032,4.7536
1994,09-05-2017 23:00,summer,No,Yes,Clear or partly cloudy,20.5,24.24,68,6.0032,4.1109
1995,10-05-2017 00:00,summer,No,Yes,Clear or partly cloudy,19.68,23.485,63,0,2.8904
1996,10-05-2017 01:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,59,6.0032,2.7081
1997,10-05-2017 02:00,summer,No,Yes,Clear or partly cloudy,18.04,21.97,58,8.9981,1.6094
1998,10-05-2017 03:00,summer,No,Yes,Clear or partly cloudy,18.04,21.97,54,12.998,1.3863
1999,10-05-2017 04:00,summer,No,Yes,Clear or partly cloudy,17.22,21.21,62,16.9979,0.6931
2000,10-05-2017 05:00,summer,No,Yes,Clear or partly cloudy,16.4,20.455,66,15.0013,3.3673
2001,10-05-2017 06:00,summer,No,Yes,Clear or partly cloudy,17.22,21.21,67,8.9981,4.7185
2002,10-05-2017 07:00,summer,No,Yes,Mist,18.04,21.97,62,8.9981,5.7494
2003,10-05-2017 08:00,summer,No,Yes,Mist,20.5,24.24,51,7.0015,6.0521
2004,10-05-2017 09:00,summer,No,Yes,Mist,21.32,25,48,7.0015,5.323
2005,10-05-2017 10:00,summer,No,Yes,Mist,22.96,26.515,37,6.0032,4.8442
2006,10-05-2017 11:00,summer,No,Yes,Mist,22.96,26.515,43,8.9981,4.8283
2007,10-05-2017 12:00,summer,No,Yes,Mist,,31.06,38,0,5.3799
2008,10-05-2017 13:00,summer,No,Yes,Mist,25.42,31.06,38,16.9979,5.3083
2009,10-05-2017 14:00,summer,No,Yes,Mist,25.42,31.06,33,,5.1705
2010,10-05-2017 15:00,summer,No,Yes,Mist,26.24,31.06,33,6.0032,5.193
2011,10-05-2017 16:00,summer,No,Yes,Clear or partly cloudy,27.06,31.06,31,7.0015,5.79
2012,10-05-2017 17:00,summer,No,Yes,Clear or partly cloudy,26.24,31.06,33,0,6.4151
2013,10-05-2017 18:00,summer,No,Yes,Clear or partly cloudy,26.24,31.06,29,8.9981,6.3099
2014,10-05-2017 19:00,summer,No,Yes,Clear or partly cloudy,24.6,31.06,43,15.0013,6.073
2015,10-05-2017 20:00,summer,No,Yes,Clear or partly cloudy,22.14,25.76,60,8.9981,5.6733
2016,10-05-2017 21:00,summer,No,Yes,Clear or partly cloudy,,25.76,52,0,5.3132
2017,10-05-2017 22:00,summer,No,Yes,Clear or partly cloudy,21.32,25,55,7.0015,5.0106
2018,10-05-2017 23:00,summer,No,Yes,Mist,21.32,25,59,8.9981,4.3944
2019,11-05-2017 00:00,summer,No,Yes,Mist,21.32,25,55,8.9981,3.6376
2020,11-05-2017 01:00,summer,No,Yes,Mist,20.5,24.24,59,7.0015,2.9957
2021,11-05-2017 02:00,summer,No,Yes,Clear or partly cloudy,21.32,25,59,0,2.3026
2022,11-05-2017 03:00,summer,No,Yes,Clear or partly cloudy,20.5,24.24,63,15.0013,1.0986
2023,11-05-2017 04:00,summer,No,Yes,Mist,19.68,23.485,88,8.9981,0.6931
2024,11-05-2017 05:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,88,8.9981,2.9957
2025,11-05-2017 06:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,82,8.9981,4.5951
2026,11-05-2017 07:00,summer,No,Yes,Clear or partly cloudy,19.68,23.485,72,12.998,5.7621
2027,11-05-2017 08:00,summer,No,Yes,Clear or partly cloudy,19.68,23.485,77,16.9979,6.0913
2028,11-05-2017 09:00,summer,No,Yes,Clear or partly cloudy,21.32,25,72,8.9981,5.3132
2029,11-05-2017 10:00,summer,No,Yes,Clear or partly cloudy,22.14,25.76,68,6.0032,5.037
2030,11-05-2017 11:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,64,6.0032,4.9488
2031,11-05-2017 12:00,summer,No,Yes,Clear or partly cloudy,24.6,31.06,56,0,5.4205
2032,11-05-2017 13:00,summer,No,Yes,Clear or partly cloudy,,31.06,50,0,5.2627
2033,11-05-2017 14:00,summer,No,Yes,Clear or partly cloudy,25.42,31.06,53,6.0032,5.1761
2034,11-05-2017 15:00,summer,No,Yes,Clear or partly cloudy,26.24,31.06,41,0,5.1874
2035,11-05-2017 16:00,summer,No,Yes,Clear or partly cloudy,,31.06,39,0,5.6664
2036,11-05-2017 17:00,summer,No,Yes,Clear or partly cloudy,26.24,31.06,47,,5.5568
2037,11-05-2017 18:00,summer,No,Yes,Clear or partly cloudy,25.42,31.06,50,19.9995,5.6131
2038,11-05-2017 19:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,52,8.9981,5.994
2039,11-05-2017 20:00,summer,No,Yes,Clear or partly cloudy,,25.76,64,8.9981,5.6095
2040,11-05-2017 21:00,summer,No,Yes,Clear or partly cloudy,,25.76,60,0,5.4553
2041,11-05-2017 22:00,summer,No,Yes,Clear or partly cloudy,20.5,24.24,72,16.9979,4.9836
2042,11-05-2017 23:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,88,16.9979,4.3944
2043,12-05-2017 00:00,summer,No,Yes,Mist,18.86,22.725,88,15.0013,3.7842
2044,12-05-2017 01:00,summer,No,Yes,Clear or partly cloudy,,22.725,88,15.0013,2.8332
2045,12-05-2017 02:00,summer,No,Yes,Clear or partly cloudy,,21.97,94,12.998,2.7081
